InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
57998785,21919141,Yard Gift,4,2023-01-20 07:33:25,84.89,715366974,United Kingdom
13338930,88798117,Number Gift,8,2023-02-28 07:24:49,38.61,888748345,United Kingdom
76303572,18358127,Beat Gift,6,2023-05-22 17:24:01,57.41,626857089,United Kingdom
92304666,67225810,Be Gift,20,2023-04-14 16:52:47,92.77,681454762,United Kingdom
20641953,64831292,Eye Gift,14,2023-05-24 11:36:55,86.01,290022428,United Kingdom
78099413,10939348,Now Gift,3,2022-12-16 03:03:42,60.14,878607341,United Kingdom
77338761,14779019,Success Gift,13,2023-04-11 17:11:40,93.13,781851319,United Kingdom
41653497,22556056,Man Gift,20,2022-12-25 09:57:34,98.32,861463151,United Kingdom
69498796,34127352,Economy Gift,7,2023-05-06 22:04:13,36.07,733108720,United Kingdom
45137937,90239528,Music Gift,18,2022-12-31 15:27:56,59.3,857833034,Sweden
96758479,18177296,Three Gift,5,2023-03-18 09:45:21,56.91,937844538,United Kingdom
81061813,44354338,Argue Gift,15,2023-06-17 03:40:11,58.28,575542935,United Kingdom
74640395,38989416,What Gift,19,2023-05-23 05:56:48,38.73,579037508,United Kingdom
62579727,51856240,Fast Gift,9,2023-06-09 21:31:17,22.46,520140672,United Kingdom
94026616,25497899,Magazine Gift,11,2023-05-25 00:32:52,64.67,892144236,United Kingdom
84006709,29655473,Value Gift,16,2023-03-27 20:56:30,16.06,264447759,United Kingdom
27640588,85427385,Success Gift,10,2023-02-18 01:12:26,63.96,805911019,United Kingdom
35010079,30081903,Fight Gift,16,2023-02-23 01:57:11,45.82,238806225,United Kingdom
19924137,88044108,Recent Gift,18,2022-12-23 10:37:54,23.67,968500775,United Kingdom
95831035,24411970,Apply Gift,8,2023-03-19 09:41:33,25.37,934768618,United Kingdom
54341954,15033323,Material Gift,10,2023-01-16 05:42:22,55.54,888923328,United Kingdom
36305884,19787558,Machine Gift,10,2023-02-24 06:40:30,57.46,500677924,United Kingdom
31768505,40820418,Shake Gift,16,2023-05-17 10:03:23,69.03,261991898,United Kingdom
64549906,90460559,Teacher Gift,4,2023-03-17 16:51:17,0.87,112033881,United Kingdom
C60195583,16777866,Serious Gift,6,2023-03-01 06:57:32,82.57,678579515,United Kingdom
87874010,57137587,Least Gift,6,2023-04-17 08:03:22,90.16,613649360,United Kingdom
78415146,16217045,Source Gift,8,2023-02-11 10:33:44,53.5,610224368,United Kingdom
83802036,58682967,Those Gift,15,2023-06-29 08:27:58,76.32,912868970,United Kingdom
23557178,90751566,Ready Gift,6,2022-12-30 00:37:46,44.8,328704297,United Kingdom
98380233,96934087,Street Gift,1,2023-05-16 17:38:46,70.82,114299921,United Kingdom
25205896,99449960,Stop Gift,20,2023-02-10 11:06:31,9.62,406874591,United Kingdom
80751229,96234392,Stop Gift,2,2023-01-17 15:49:03,18.79,211232551,United Kingdom
28063888,11950277,Large Gift,18,2023-03-30 13:52:21,86.5,421559192,United Kingdom
39636438,48638212,Specific Gift,5,2023-03-17 04:42:35,79.55,878946727,United Kingdom
39859667,11950277,Large Gift,3,2023-01-07 18:03:27,69.85,989000574,United Kingdom
31285066,95311851,Modern Gift,16,2023-03-08 05:30:51,5.17,851198654,United Kingdom
89086458,22889134,Avoid Gift,7,2023-06-26 23:31:08,98.01,843057080,United Kingdom
24122072,70311295,Republican Gift,8,2023-05-17 12:01:38,12.31,467619461,United Kingdom
13522630,24279871,Small Gift,1,2023-05-12 07:11:28,19.61,719717911,United Kingdom
93409019,29484542,Type Gift,5,2023-05-18 22:50:49,63.48,652482110,United Kingdom
78293706,44842184,Smile Gift,7,2023-02-24 21:15:45,93.57,320794989,United Kingdom
16792445,27811373,His Gift,1,2023-03-09 17:43:19,97.7,382960685,United Kingdom
C71506575,29516330,Young Gift,9,2022-12-27 10:17:45,4.9,882529844,United Kingdom
62214507,39305430,Section Gift,2,2022-12-31 04:35:05,39.1,816645739,Netherlands
40280910,87463534,Pass Gift,19,2023-03-31 14:37:17,56.47,198217951,United Kingdom
43097199,35500931,Rest Gift,11,2023-02-25 00:40:19,64.62,865152298,United Kingdom
72370420,66041885,Heavy Gift,4,2023-03-20 22:16:53,52.02,714095445,United Kingdom
34596050,99804388,But Gift,6,2023-02-27 14:29:49,37.6,462862225,United Kingdom
45107841,47260789,Well Gift,6,2023-03-30 02:59:21,55.81,482991019,United Kingdom
69065547,16943682,Eat Gift,11,2022-12-02 11:33:36,74.72,377544724,United Kingdom
66519973,61549294,Check Gift,1,2023-04-18 01:53:04,4.81,103076457,United Kingdom
90475958,41319784,Probably Gift,18,2022-12-16 14:46:08,3.73,851523568,United Kingdom
20086100,94451901,Measure Gift,3,2023-03-16 21:07:43,12.3,253914223,United Kingdom
13699070,50953162,Fast Gift,6,2022-12-24 20:13:43,53.72,392622523,United Kingdom
95495039,40034819,Growth Gift,6,2023-01-28 18:41:33,30.44,958598670,United Kingdom
94064731,33729163,Everybody Gift,16,2023-02-16 15:42:40,49.03,592336617,United Kingdom
71319534,82979613,Leg Gift,2,2023-03-30 05:32:07,63.43,575727024,United Kingdom
51320422,30107177,Lawyer Gift,8,2023-04-21 09:37:46,26.75,469747119,United Kingdom
89919614,56193755,Back Gift,3,2023-05-25 12:30:21,21.22,689886154,United Kingdom
70062488,43716230,Interview Gift,1,2023-01-08 18:31:40,55.49,927230675,United Kingdom
C59499784,76299082,Early Gift,4,2023-01-21 17:27:20,54.48,249560946,United Kingdom
86800864,50151065,Yourself Gift,14,2022-12-20 23:34:09,17.42,336332668,United Kingdom
35108153,89711649,Reason Gift,10,2023-02-21 09:42:56,94.32,541964203,United Kingdom
50636649,83521115,Note Gift,10,2023-03-03 17:55:30,2.22,729315639,United Kingdom
65807048,68899910,Not Gift,15,2023-06-17 01:34:08,65.67,634997394,United Kingdom
12681950,28977462,My Gift,12,2023-06-21 01:55:11,38.58,911931932,United Kingdom
23029742,69190607,Coach Gift,14,2023-02-18 13:58:25,58.02,954598426,United Kingdom
99695220,90055718,Environment Gift,4,2023-04-20 12:58:13,39.28,558631060,United Kingdom
37972741,35147384,Marriage Gift,13,2023-02-25 06:43:14,8.64,362081971,United Kingdom
79370200,20281779,Source Gift,10,2023-01-18 14:58:19,95.98,969973780,United Kingdom
54617309,70881527,Industry Gift,15,2023-02-15 09:11:09,53.11,604470976,United Kingdom
50945072,32038513,Responsibility Gift,11,2023-03-13 06:35:55,60.91,588250505,United Kingdom
67097838,73928479,Before Gift,13,2023-03-15 13:38:33,8.06,238806225,United Kingdom
48685991,15229130,Party Gift,1,2023-02-25 09:42:34,47.86,254745059,United Kingdom
98931586,15093143,Too Gift,6,2023-05-08 13:30:08,55.51,406874591,United Kingdom
19572287,99478612,Official Gift,18,2023-06-15 16:41:07,92.96,746407294,United Kingdom
79392177,67948599,Wall Gift,14,2022-12-28 00:06:33,43.64,478565113,United Kingdom
27694894,51723945,Home Gift,6,2023-01-25 20:22:30,67.83,654327341,United Kingdom
94314903,39126079,Fine Gift,20,2023-01-26 01:27:23,9.48,328704297,United Kingdom
10780114,71241616,Attack Gift,14,2023-06-11 19:31:43,8.15,689886154,United Kingdom
11537770,83913639,Official Gift,7,2023-01-31 14:49:49,91.58,429813704,United Kingdom
64929902,75452973,Return Gift,10,2023-05-24 08:48:26,14.36,966698963,United Kingdom
93230965,45970766,Which Gift,4,2023-01-20 06:07:25,33.94,788531873,United Kingdom
52609348,88118558,Allow Gift,15,2023-02-12 19:57:11,32.77,680836734,United Kingdom
91064499,78025106,Behind Gift,5,2023-01-07 06:13:18,91.58,853278833,United Kingdom
43843794,31187755,Daughter Gift,3,2022-12-23 20:35:24,61.27,669964173,United Kingdom
96436569,29700292,Majority Gift,9,2023-06-16 16:36:45,67.6,956286236,United Kingdom
77588117,46274160,Service Gift,6,2022-12-17 23:23:52,78.73,191911074,United Kingdom
69748764,16206368,Nation Gift,16,2023-03-13 19:47:35,89.22,878293393,United Kingdom
72830336,53791632,Education Gift,16,2023-03-07 09:42:40,73.95,855904406,United Kingdom
86768225,87098013,Pass Gift,20,2023-01-10 20:13:16,69.97,763907051,United Kingdom
67155002,60391491,Detail Gift,9,2023-01-17 07:29:13,1.45,789782862,United Kingdom
C36302460,75216527,Whole Gift,9,2023-03-17 03:14:58,46.93,811077243,United Kingdom
28215064,98782309,National Gift,1,2023-03-14 04:50:31,26.31,886962221,United Kingdom
66944224,89139959,Recently Gift,20,2023-05-07 14:50:49,32.47,793409064,United Kingdom
31223455,98156505,By Gift,14,2023-06-19 18:36:47,25.74,866027050,United Kingdom
42023221,27253956,Factor Gift,6,2023-01-27 15:48:58,82.2,995040230,United Kingdom
52394043,14853537,West Gift,19,2023-01-20 21:39:05,17.35,927230675,United Kingdom
45041490,84202821,Build Gift,5,2023-04-28 02:22:14,1.3,361330420,United Kingdom
82534752,50346997,Thousand Gift,4,2023-01-02 01:23:19,19.69,133516407,United Kingdom
93773153,84934896,The Gift,13,2023-02-14 10:03:41,35.98,578747368,United Kingdom
72914273,26285388,Each Gift,8,2022-12-14 09:02:06,87.63,713673071,United Kingdom
20794716,75313657,Day Gift,11,2023-05-21 16:43:06,64.81,161255208,United Kingdom
64522179,14881779,Hard Gift,9,2023-05-27 16:01:34,31.6,103076457,United Kingdom
99128413,54947517,Admit Gift,3,2023-06-02 15:06:59,84.6,792926136,United Kingdom
23447277,65546509,Magazine Gift,3,2022-12-08 01:12:14,39.46,535399725,United Kingdom
26468397,82822030,Direction Gift,19,2023-04-06 09:57:29,36.73,552026734,United Kingdom
15990105,24321359,Agreement Gift,6,2023-02-13 17:15:04,36.39,339725535,United Kingdom
32214524,85774004,Painting Gift,13,2023-02-15 11:24:51,75.76,728023821,United Kingdom
96841412,36880896,Method Gift,9,2023-05-10 14:10:04,56.7,314699674,United Kingdom
25462071,81591282,Level Gift,11,2023-06-25 23:59:17,52.43,211189119,United Kingdom
51970814,96241674,Minute Gift,13,2023-06-20 01:56:00,72.69,997129629,United Kingdom
93767967,60276367,Again Gift,12,2023-01-22 22:16:00,14.27,477574306,United Kingdom
86622146,43722841,Turn Gift,17,2023-03-12 07:34:58,39.01,968240369,United Kingdom
18403931,68671197,Bring Gift,6,2023-04-11 09:41:11,4.46,629348134,United Kingdom
75242459,89711649,Reason Gift,6,2023-06-07 13:46:00,87.43,161255208,United Kingdom
11630288,73032929,Stock Gift,4,2023-06-12 15:55:16,93.11,647594273,United Kingdom
36102122,31965543,Need Gift,10,2022-12-13 17:33:50,24.3,122754441,United Kingdom
12285268,69881030,Spring Gift,15,2023-06-15 19:08:03,42.71,271363090,United Kingdom
33557791,88044108,Recent Gift,18,2023-04-04 00:29:05,1.66,342844241,United Kingdom
56227467,95390920,Thus Gift,8,2023-02-10 04:53:43,53.51,487022130,United Kingdom
90714117,70398866,Adult Gift,15,2022-12-07 05:03:23,49.88,481455578,United Kingdom
44154261,39732768,Miss Gift,8,2023-04-21 20:26:29,47.18,539164512,United Kingdom
15872387,53512634,These Gift,8,2023-03-22 22:48:04,85.15,567734067,United Kingdom
57471090,71804027,Live Gift,16,2023-02-18 02:49:10,36.1,567734067,United Kingdom
61343143,90678091,Respond Gift,17,2023-04-11 05:36:52,17.15,930405371,United Kingdom
39631048,22023514,Surface Gift,6,2023-05-03 16:11:35,35.47,837216624,United Kingdom
30124896,18417844,Who Gift,3,2023-01-25 01:28:16,87.42,648731018,United Kingdom
63125509,70620659,Prepare Gift,18,2023-02-10 21:53:15,79.89,705433026,United Kingdom
71660889,39563608,Key Gift,10,2023-06-17 17:07:33,91.5,943608300,United Kingdom
94015697,92662249,Less Gift,15,2023-02-07 01:03:22,59.88,808345739,United Kingdom
69696781,75861434,Child Gift,15,2023-05-20 21:01:07,91.79,955905106,United Kingdom
35848901,29074510,Between Gift,10,2023-05-05 21:23:00,54.61,253914223,United Kingdom
75601017,84047885,Operation Gift,12,2023-04-03 21:44:26,19.28,391978831,United Kingdom
88881231,93988140,Give Gift,14,2023-05-14 03:31:51,75.69,403048951,United Kingdom
57217809,90751566,Ready Gift,10,2023-02-26 22:05:58,96.55,772492132,United Kingdom
39830337,58991781,Above Gift,4,2023-04-05 13:03:14,92.16,742474677,United Kingdom
32033996,28805013,Experience Gift,6,2023-03-09 21:28:40,23.24,534405154,United Kingdom
62860982,63199258,Road Gift,1,2023-01-18 01:20:19,42.33,371918671,United Kingdom
38695486,17464097,Interview Gift,15,2022-12-20 15:11:16,18.61,882386838,United Kingdom
33878051,22695328,Beyond Gift,4,2023-06-07 09:22:00,31.1,552979488,United Kingdom
75514953,68867124,Beat Gift,5,2023-05-15 10:20:48,18.57,991498851,United Kingdom
72263678,87357817,Model Gift,19,2022-12-05 21:55:50,73.76,811077243,United Kingdom
85196361,18358127,Beat Gift,20,2022-12-24 20:50:08,80.88,687843200,United Kingdom
74719745,27765729,Shake Gift,1,2023-03-16 03:59:46,10.4,101018341,United Kingdom
14305193,83390863,Show Gift,18,2023-01-31 14:48:25,31.49,218813812,United Kingdom
73978312,85516175,Case Gift,19,2023-02-17 09:08:15,56.46,613486886,United Kingdom
95693559,91131586,Drive Gift,6,2023-02-19 19:46:48,59.1,122152659,United Kingdom
10549400,32918282,Computer Gift,12,2023-06-07 17:14:34,46.42,272625002,United Kingdom
80096456,66155158,There Gift,7,2023-03-03 12:34:37,90.72,960675094,United Kingdom
38885741,18657152,His Gift,5,2023-06-22 04:06:55,43.75,447314036,United Kingdom
50558851,63199258,Road Gift,3,2023-02-26 14:20:13,62.96,643245801,United Kingdom
34623005,54775230,Among Gift,14,2023-02-01 19:13:43,13.91,505361794,United Kingdom
91338173,31343542,Dream Gift,16,2022-12-06 01:38:23,87.03,113694646,United Kingdom
32485258,81194228,Edge Gift,11,2023-05-21 16:40:22,6.95,159403003,United Kingdom
40822976,84047885,Operation Gift,7,2022-12-01 03:56:19,47.85,625461649,United Kingdom
88732946,86962623,Begin Gift,19,2023-04-12 11:56:45,3.09,862352507,United Kingdom
21995275,49543687,Attack Gift,8,2023-02-08 00:43:26,69.02,184618672,United Kingdom
46216845,33886008,Commercial Gift,9,2023-01-08 23:13:30,48.93,595975175,United Kingdom
55283790,82307334,Help Gift,2,2023-03-12 05:40:56,56.27,502128896,United Kingdom
57478435,72832149,Edge Gift,20,2022-12-03 13:45:20,39.37,506126032,United Kingdom
23459613,63080315,Lawyer Gift,15,2023-05-21 22:09:53,52.67,398364514,United Kingdom
18300475,11158973,Professor Gift,13,2023-01-03 20:58:07,8.29,140136350,United Kingdom
73739522,79189096,Participant Gift,4,2023-04-27 23:47:30,43.73,288704451,United Kingdom
25567962,91587334,Everything Gift,6,2022-12-28 16:30:00,9.81,424551267,United Kingdom
46403845,73838719,Couple Gift,4,2023-01-05 02:51:33,21.04,140136350,United Kingdom
32613123,64022896,Someone Gift,17,2022-12-12 20:23:20,49.91,312032537,United Kingdom
79243268,45571746,Pull Gift,17,2023-06-08 01:40:41,29.36,353371477,United Kingdom
C35931901,62840972,Everything Gift,11,2023-05-06 15:54:22,33.01,739491536,United Kingdom
30481348,59792706,Bill Gift,9,2023-01-14 00:14:57,32.45,228104948,United Kingdom
14397275,99005216,Son Gift,5,2023-02-02 21:05:39,83.32,576565594,United Kingdom
56160781,88044108,Recent Gift,2,2023-03-10 02:41:10,38.92,843933648,United Kingdom
26417236,67948599,Wall Gift,4,2022-12-13 05:31:38,51.86,576565594,United Kingdom
91240132,55005847,Forward Gift,7,2023-02-05 08:40:53,56.52,369443203,United Kingdom
41265783,83390863,Show Gift,17,2022-12-01 16:36:50,64.93,727706496,United Kingdom
28339392,66207486,Least Gift,17,2023-03-06 09:45:58,36.7,980110583,United Kingdom
21473143,35835338,Apply Gift,6,2023-05-19 22:23:04,68.81,833812958,United Kingdom
46525449,15606796,Far Gift,9,2023-03-01 02:16:12,93.63,732834975,United Kingdom
28828587,33261323,Office Gift,15,2023-01-28 23:04:21,56.2,818187021,United Kingdom
20360556,48476138,Traditional Gift,16,2023-05-09 06:30:46,84.47,754358478,United Kingdom
83783553,38402787,Require Gift,13,2023-03-11 19:53:41,87.57,333411175,United Kingdom
85570096,64395978,If Gift,17,2023-02-21 13:42:07,35.47,830249984,United Kingdom
77405852,93515782,Model Gift,19,2023-05-12 12:11:03,98.1,260344815,United Kingdom
41385310,40463095,Stage Gift,1,2023-02-28 20:15:39,84.95,546277280,United Kingdom
74966001,46309378,Hit Gift,4,2023-02-07 00:43:45,8.51,201897062,United Kingdom
82809959,27965055,Message Gift,5,2023-01-07 02:54:18,1.45,149339303,United Kingdom
87349080,83092122,Health Gift,15,2023-06-05 07:29:33,40.67,432741346,United Kingdom
21314995,11840450,American Gift,18,2023-04-26 07:14:20,1.89,116688677,United Kingdom
15169311,79353283,In Gift,17,2023-04-17 01:30:09,81.16,969949413,United Kingdom
42260439,38796544,In Gift,3,2023-03-28 07:54:36,40.86,195097295,United Kingdom
92676742,86845556,School Gift,20,2023-04-17 10:06:14,65.72,324763170,Sweden
97294821,57972649,Home Gift,17,2023-04-29 06:24:05,97.29,536167011,United Kingdom
11581989,35749658,Rather Gift,18,2023-06-28 03:31:00,37.93,352530922,United Kingdom
75910410,60393946,Necessary Gift,3,2023-06-02 12:52:58,82.72,196596495,United Kingdom
58405293,44354338,Argue Gift,10,2023-06-02 19:20:29,13.73,957491463,United Kingdom
C96388250,18286464,Seat Gift,5,2022-12-18 23:27:18,55.19,855703679,United Kingdom
93812912,74339756,After Gift,20,2023-04-15 11:58:01,2.23,112033881,United Kingdom
35513797,74776336,Knowledge Gift,6,2023-06-02 20:12:27,31.82,336416023,United Kingdom
83703983,15191808,Forward Gift,20,2023-05-12 19:24:37,63.48,398545043,United Kingdom
84014351,77062632,Somebody Gift,19,2023-03-29 03:12:01,99.3,719023675,United Kingdom
13477648,22562426,Detail Gift,8,2023-04-27 11:58:26,63.84,142215628,United Kingdom
18152077,22340460,Picture Gift,15,2023-06-20 18:04:19,16.49,244102918,United Kingdom
36442264,95427238,Positive Gift,12,2023-03-21 19:24:56,31.04,266801794,United Kingdom
85584980,12977022,Bill Gift,17,2023-02-04 15:11:28,19.64,319014143,United Kingdom
87484938,39075496,Space Gift,19,2022-12-10 14:31:13,99.37,117434304,United Kingdom
73210109,28542236,Sell Gift,2,2023-01-13 22:54:39,64.59,530884259,United Kingdom
25703156,17387813,Professor Gift,9,2023-03-17 22:03:58,1.1,789395535,United Kingdom
10596768,64611682,Mind Gift,11,2023-05-08 04:46:21,43.46,625360148,United Kingdom
19475838,71922683,Can Gift,8,2023-03-18 17:48:11,7.6,564407782,United Kingdom
88715753,82396476,After Gift,9,2023-03-12 10:01:06,4.43,935985421,United Kingdom
64768079,12346232,Three Gift,3,2023-05-24 11:55:03,21.97,258011353,United Kingdom
48768417,46115216,Song Gift,2,2023-01-15 12:33:00,89.11,379168037,United Kingdom
58789700,88081570,Involve Gift,13,2023-05-17 22:47:21,68.13,803475028,United Kingdom
76071409,58253721,Hundred Gift,6,2023-05-03 22:59:13,36.91,129034210,United Kingdom
39431342,45640132,Report Gift,14,2023-01-29 21:54:44,80.04,664364211,United Kingdom
10685600,67537020,Job Gift,1,2023-05-18 02:17:35,29.55,637013299,United Kingdom
70380746,83385168,Make Gift,15,2023-06-02 00:44:27,94.2,570447946,Germany
28148135,35002570,Without Gift,6,2023-05-10 15:58:29,99.19,879788410,United Kingdom
C92172074,92680355,Success Gift,2,2023-03-05 04:14:05,31.9,119074416,United Kingdom
81627282,50375753,Safe Gift,10,2023-05-07 16:55:33,5.91,770310776,United Kingdom
68122804,39875868,Few Gift,12,2023-04-15 02:32:26,79.93,642462671,United Kingdom
44181384,85007912,Summer Gift,4,2023-03-12 03:28:37,51.36,661490911,United Kingdom
98284693,61718145,Despite Gift,19,2023-03-22 07:00:33,52.2,952468470,United Kingdom
16177360,64302040,Name Gift,5,2023-05-14 13:21:56,12.68,592364341,United Kingdom
12528214,15272517,Until Gift,7,2023-05-25 21:14:21,77.2,482266913,United Kingdom
82296336,46084860,Agree Gift,8,2023-05-01 23:36:28,2.05,133255631,United Kingdom
23492865,20486760,Themselves Gift,10,2023-06-03 04:44:30,37.64,138667689,United Kingdom
20606295,56209685,Organization Gift,19,2022-12-03 23:54:37,87.45,149562689,United Kingdom
15652581,62082972,Also Gift,15,2023-02-03 03:25:29,19.58,312663707,United Kingdom
77078643,95879948,Pass Gift,7,2023-01-27 23:24:52,38.66,515224457,United Kingdom
41596472,34692778,Start Gift,3,2023-04-02 22:37:43,15.05,802654257,United Kingdom
81895099,64302040,Name Gift,19,2023-03-19 13:39:21,95.99,140198074,United Kingdom
